Course ID,Offer Nbr,Term,Session,Section,Institution,Acad Group,Subject,Catalog,Career,Descr,Class Nbr,Descr,Component,Enrl Stat,Class Stat,Class Type,Assoc,WL Daemon,Auto Enrol,Stdnt Spec,Auto Enrol,Auto Enr 2,Resection,Sch Print,Consent,Cap Enrl,Wait Cap,Min Enrl,Tot Enrl,Wait Tot,Topic ID,Print,Acad Org,Next Pos,ID,Campus,Location,Event ID,Mode,Equiv Crs,Override,Req Rm Cap,Start Date,End Date,Cancel Dt,Prim Sect,Comb Sect,Hol Sched,Exam Spcng,Include,Calc Reqd,Generate,Synch Mtg,Fees Exist,Cancel Enroll,From ItemTyp,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Bus Unit,Ledger,Account,DeptID,Project,Prod,Fund,Program,Class,Affl,Operating Unit,Alt. Account,Budget Ref,Chartfield1,Chartfield2,Chartfield3,Fund Affil,Oper Unit Affil,Ext Wrtoff,Required,Extract Type,LMS Group ID,LMS URL,Class Ext Dttm,Enrl Ext Dttm,Authentication,Drop Consent
121216,1,2151,C,OL2,CUSPG,CLAS,MUS,1000,UGRD,Introduction to Music,31576,"A music appreciation course. The content is oriented toward classical music which is taught in an historical chronology. Excursions into non-western music and American jazz will supplement the course content. Attending concerts is required. Approved for LAS Humanities area requirement. Approved for Compass Curriculum requirement: Explore-Arts, Humanities, and Cultures.",LEC,C,X,E,992,N,Y,N,,,,Y,N,48,50,0,0,0,0,N,C-VAPA,10,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,8/25/2014,OL2,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
201583,1,2151,C,OL1,CUSPG,CLAS,SOC,4990,UGRD,The Sociology Capstone,32069,"The sociology senior capstone course is designed for sociology majors as a tool to demonstrate their cumulative learning of sociological theory, research methods, and substantive concepts and topics in the discipline. Approved for Compass Curriculum requirement: Summit. Prer., SOC 2120, SOC 3150, SOC 3170.",SEM,O,A,E,991,N,Y,N,,,,Y,N,20,50,0,11,0,0,N,C-SOC,130,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
201841,1,2151,CEC,501,CUSPG,PAFF,CJ,4121,UGRD,Ethics in Criminal Justice,38853,"This course is designed to begin preparing students in identifying and critically examining ethical issues in the criminal justice system by applying ethical decision models. This course also provides students with the unique opportunity to analyze how they would resolve these issues according to their own values and beliefs while staying within the boundaries of the law and professional codes ethics. Approved for Compass Curriculum requirement: Summit. Prer., Senior standing, CJ majors only; CJ minors with permission of BACJ director..",LEC,C,A,E,501,N,Y,Y,,,,Y,D,0,0,0,0,0,0,N,C-PAFF,10,,EXSTU,NET,,OL,,N,80,1/20/2015,5/16/2015,,501,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
201841,1,2151,C,OL1,CUSPG,PAFF,CJ,4121,UGRD,Ethics in Criminal Justice,32216,"This course is designed to begin preparing students in identifying and critically examining ethical issues in the criminal justice system by applying ethical decision models. This course also provides students with the unique opportunity to analyze how they would resolve these issues according to their own values and beliefs while staying within the boundaries of the law and professional codes ethics. Approved for Compass Curriculum requirement: Summit. Prer., Senior standing, CJ majors only; CJ minors with permission of BACJ director..",LEC,O,A,E,991,N,Y,N,,,,Y,N,30,50,0,6,0,0,N,C-PAFF,70,,COSPG,ONLINE,,OL,,N,30,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
118840,1,2151,C,OL1,CUSPG,CLAS,ECON,2020,UGRD,Introduction to Macroeconomics,31648,"This course provides an examination of the forces that determine national income, unemployment, and inflation; the efforts of the government and the central bank to manage the state of the macroeconomy; and, the influence of the global economy on domestic macroeconomic functioning. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. Preq., ECON 1010.",LEC,C,A,E,991,N,Y,N,,,,Y,N,45,50,0,45,0,0,N,C-ECON,480,,COSPG,ONLINE,,OL,,N,45,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
122154,1,2151,CEC,690,CUSPG,CLAS,PSY,1000,UGRD,General Psychology,40399,"An introduction to the scientific study of behavior. Covers psychoanalytic and Jungian theory, physiological bases of behavior, behaviorism and humanistic/existential theories. Includes psychology discipline areas of clinical, experimental, developmental, abnormal, and social. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",LEC,C,A,E,690,N,Y,N,,,,N,N,1,0,0,1,0,0,N,C-PSY,20,,EXSTU,NET,,OL,,N,200,1/20/2015,5/16/2015,,690,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
122154,1,2151,C,OL1,CUSPG,CLAS,PSY,1000,UGRD,General Psychology,31901,"An introduction to the scientific study of behavior. Covers psychoanalytic and Jungian theory, physiological bases of behavior, behaviorism and humanistic/existential theories. Includes psychology discipline areas of clinical, experimental, developmental, abnormal, and social. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",LEC,O,A,E,991,N,Y,N,,,,Y,N,200,50,0,69,0,0,N,C-PSY,820,,COSPG,ONLINE,,OL,,N,200,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117620,1,2151,C,020,CUSPG,BUSN,BUAD,4000,UGRD,"Government, Law & Society",31945,"An examination of interrelationships between business, society, and government. Explores the legal and ethical significance of transactions in the business decision-making processes. Approved for Compass Curriculum requirements: Sustainability; Navigate. Prer., BUAD 3000, QUAN 2020. Business students only, 75 hours completed.",REC,C,T,N,9999,N,Y,N,,,,Y,N,0,20,0,0,0,0,N,C-BUSN,10,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,020,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117620,1,2151,C,010,CUSPG,BUSN,BUAD,4000,UGRD,"Government, Law & Society",31944,"An examination of interrelationships between business, society, and government. Explores the legal and ethical significance of transactions in the business decision-making processes. Approved for Compass Curriculum requirements: Sustainability; Navigate. Prer., BUAD 3000, QUAN 2020. Business students only, 75 hours completed.",REC,C,A,N,9999,N,Y,N,,,,Y,N,24,20,0,24,1,0,N,C-BUSN,280,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,010,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117620,1,2151,C,OL1,CUSPG,BUSN,BUAD,4000,UGRD,"Government, Law & Society",31943,"An examination of interrelationships between business, society, and government. Explores the legal and ethical significance of transactions in the business decision-making processes. Approved for Compass Curriculum requirements: Sustainability; Navigate. Prer., BUAD 3000, QUAN 2020. Business students only, 75 hours completed.",LEC,C,A,E,991,N,Y,N,,,,Y,N,24,50,0,24,1,0,N,C-BUSN,280,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117660,1,2151,CEA,CU1,CUSPG,PAFF,CJ,1001,UGRD,Intro to Crim Justice,39216,"Designed to provide an overview of the criminal justice process and the criminal justice system in general. Concepts of crime, deviance, and justice are discussed and general theories of crime causality are examined. Special emphasis is placed on the components of the criminal justice system: the police, the prosecutorial and defense functions, the judiciary, and the field of corrections. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",LEC,O,A,E,1001,N,Y,N,,,,N,N,60,0,0,4,0,0,N,C-PAFF,50,,EXSTU,H-PN,,HY,,N,60,1/21/2015,5/6/2015,,CU1,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
203225,1,2151,C,OL1,CUSPG,CLAS,SOC,4980,UGRD,Capstone Preparatory,32068,"This course prepares students to complete a capstone research project in the subsequent semester. Students will: commit to specific research questions and methodological design, have one-on-one meetings with instructor for project feedback and approval, and complete all IRB requirements. Approved for Compass Curriculum requirement: Summit. Prer., SOC 1110 and SOC 2120. Coreq., SOC 3150 and SOC 3170.",SEM,C,X,E,991,N,Y,N,,,,Y,N,20,50,0,0,0,0,N,C-SOC,10,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,9/19/2014,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
118833,1,2151,C,OL1,CUSPG,CLAS,ECON,1010,UGRD,Introduction to Microeconomics,33423,"An analysis of the market system and its role in allocating goods and services; problems of market failure (e.g., monopoly, environmental pollution, and public goods), and alternative government responses to such problems. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",LEC,O,A,E,991,N,Y,N,,,,Y,N,45,50,0,27,0,0,N,C-ECON,330,,COSPG,ONLINE,,OL,,N,45,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121124,1,2151,C,OL1,CUSPG,BUSN,MGMT,3300,UGRD,Intro to Mgmt & Organization,31414,"An introductory study of management fundamentals and organizational behavior. How individuals adapt to organizations; how managers motivate and lead in work situations; how organizations are designed and managed. Students are urged to complete PSY 1000 and SOC 1110 before taking this course. Approved for Compass Curriculum requirement: Inclusiveness (Global/Diversity); Explore-Society, Health and Behavior. Prer., Junior standing.",LEC,C,A,E,991,N,Y,N,,,,Y,N,20,50,0,20,0,0,N,C-BUSN,220,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121124,1,2151,C,010,CUSPG,BUSN,MGMT,3300,UGRD,Intro to Mgmt & Organization,31557,"An introductory study of management fundamentals and organizational behavior. How individuals adapt to organizations; how managers motivate and lead in work situations; how organizations are designed and managed. Students are urged to complete PSY 1000 and SOC 1110 before taking this course. Approved for Compass Curriculum requirement: Inclusiveness (Global/Diversity); Explore-Society, Health and Behavior. Prer., Junior standing.",REC,C,A,N,9999,N,Y,N,,,,Y,N,20,20,0,20,0,0,N,C-BUSN,220,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,010,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120463,1,2151,C,OL4,CUSPG,CLAS,HUM,3990,UGRD,Special Topics in Humanities,32088,The topic will vary by semester and a specific course may be cross-listed with a course in another department. Students should check each semester's Schedule of Courses for specific topics. Approved for Compass Curriculum requirements: Navigate; Writing Intensive.,LEC,C,A,E,994,C,Y,N,,,,Y,N,25,50,0,25,3,44,Y,C-HUM,340,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL4,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120463,1,2151,C,OL3,CUSPG,CLAS,HUM,3990,UGRD,Special Topics in Humanities,32087,The topic will vary by semester and a specific course may be cross-listed with a course in another department. Students should check each semester's Schedule of Courses for specific topics. Approved for Compass Curriculum requirements: Navigate; Writing Intensive.,LEC,C,A,E,993,C,Y,N,,,,Y,N,25,50,0,25,2,44,Y,C-HUM,340,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL3,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120463,1,2151,C,OL2,CUSPG,CLAS,HUM,3990,UGRD,Special Topics in Humanities,32086,The topic will vary by semester and a specific course may be cross-listed with a course in another department. Students should check each semester's Schedule of Courses for specific topics. Approved for Compass Curriculum requirements: Navigate; Writing Intensive.,LEC,C,A,E,992,N,Y,N,,,,Y,N,25,50,0,25,3,44,Y,C-HUM,340,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL2,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120463,1,2151,C,OL1,CUSPG,CLAS,HUM,3990,UGRD,Special Topics in Humanities,32083,The topic will vary by semester and a specific course may be cross-listed with a course in another department. Students should check each semester's Schedule of Courses for specific topics. Approved for Compass Curriculum requirements: Navigate; Writing Intensive.,LEC,C,A,E,991,N,Y,N,,,,Y,N,25,50,0,25,4,44,Y,C-HUM,310,,COSPG,ONLINE,,OL,,N,25,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120572,1,2151,C,030,CUSPG,BUSN,INFS,1100,UGRD,MS Office Apps & PC Bscs,36176,"Comprehensive course that provides students with the knowledge and skills to successfully use computers in their studies. Focus is on the use of Microsoft Office (Excel, Word, PowerPoint, Access, and Outlook), as a tool for analyzing, documenting, and presenting information. Topics include basic computer, network, file management, and Web concepts. Excel formatting, addressing modes, formulas, functions, and charts are emphasized. Students will complete several assignments using Microsoft Office. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",REC,O,A,N,9999,N,Y,N,,,,Y,N,25,20,0,8,0,0,N,C-BUSN,100,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,030,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120572,1,2151,C,020,CUSPG,BUSN,INFS,1100,UGRD,MS Office Apps & PC Bscs,31556,"Comprehensive course that provides students with the knowledge and skills to successfully use computers in their studies. Focus is on the use of Microsoft Office (Excel, Word, PowerPoint, Access, and Outlook), as a tool for analyzing, documenting, and presenting information. Topics include basic computer, network, file management, and Web concepts. Excel formatting, addressing modes, formulas, functions, and charts are emphasized. Students will complete several assignments using Microsoft Office. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",REC,O,A,N,9999,N,Y,N,,,,Y,N,20,20,0,9,0,0,N,C-BUSN,100,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,020,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120572,1,2151,C,010,CUSPG,BUSN,INFS,1100,UGRD,MS Office Apps & PC Bscs,31555,"Comprehensive course that provides students with the knowledge and skills to successfully use computers in their studies. Focus is on the use of Microsoft Office (Excel, Word, PowerPoint, Access, and Outlook), as a tool for analyzing, documenting, and presenting information. Topics include basic computer, network, file management, and Web concepts. Excel formatting, addressing modes, formulas, functions, and charts are emphasized. Students will complete several assignments using Microsoft Office. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",REC,C,A,N,9999,N,Y,N,,,,Y,N,15,20,0,15,0,0,N,C-BUSN,160,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,010,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
120572,1,2151,C,OL1,CUSPG,BUSN,INFS,1100,UGRD,MS Office Apps & PC Bscs,31482,"Comprehensive course that provides students with the knowledge and skills to successfully use computers in their studies. Focus is on the use of Microsoft Office (Excel, Word, PowerPoint, Access, and Outlook), as a tool for analyzing, documenting, and presenting information. Topics include basic computer, network, file management, and Web concepts. Excel formatting, addressing modes, formulas, functions, and charts are emphasized. Students will complete several assignments using Microsoft Office. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior.",LEC,O,A,E,991,N,Y,N,,,,Y,N,60,50,0,32,0,0,N,C-BUSN,340,,COSPG,ONLINE,,OL,,N,60,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117622,1,2151,C,020,CUSPG,BUSN,BUAD,4500,UGRD,Cases & Concepts in Bus Policy,31947,"Takes a general manager's perspective on the administration of the corporation. Topics include the role and responsibility of general management, analysis of threats and opportunities in the competitive environment, strategies for building and sustaining competitive advantage, strategy implementation and management, and strategic management in the international environment. Topics covered through comprehensive case analysis. Approved for Compass Curriculum requirement: Summit. Prer., INFS 3000, MKTG 3000, FNCE 3050, MGMT 3300, OPTM 3000, ENGL 2080 or ENGL 2090. Business seniors only.",REC,O,A,N,9999,N,Y,N,,,,Y,N,25,20,0,14,0,0,N,C-BUSN,170,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,020,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117622,1,2151,C,010,CUSPG,BUSN,BUAD,4500,UGRD,Cases & Concepts in Bus Policy,31946,"Takes a general manager's perspective on the administration of the corporation. Topics include the role and responsibility of general management, analysis of threats and opportunities in the competitive environment, strategies for building and sustaining competitive advantage, strategy implementation and management, and strategic management in the international environment. Topics covered through comprehensive case analysis. Approved for Compass Curriculum requirement: Summit. Prer., INFS 3000, MKTG 3000, FNCE 3050, MGMT 3300, OPTM 3000, ENGL 2080 or ENGL 2090. Business seniors only.",REC,O,A,N,9999,N,Y,N,,,,Y,N,20,20,0,19,0,0,N,C-BUSN,210,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,010,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
117622,1,2151,C,OL1,CUSPG,BUSN,BUAD,4500,UGRD,Cases & Concepts in Bus Policy,31811,"Takes a general manager's perspective on the administration of the corporation. Topics include the role and responsibility of general management, analysis of threats and opportunities in the competitive environment, strategies for building and sustaining competitive advantage, strategy implementation and management, and strategic management in the international environment. Topics covered through comprehensive case analysis. Approved for Compass Curriculum requirement: Summit. Prer., INFS 3000, MKTG 3000, FNCE 3050, MGMT 3300, OPTM 3000, ENGL 2080 or ENGL 2090. Business seniors only.",LEC,O,A,E,991,N,Y,N,,,,Y,N,45,50,0,33,0,0,N,C-BUSN,370,,COSPG,ONLINE,,OL,,N,40,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
119770,1,2151,CEC,501,CUSPG,CLAS,GES,1990,UGRD,Intro to Human Geography,40002,"A systematic introduction to the broad field of human-land interactions and spatial order. Emphasis is placed on the major themes of geographic inquiryincluding population numbers and distribution, changing resource use, location decisions, settlements and cities, transportation, political units, and a geography of the future. Approved for LAS Social Science area and Global Awareness requirements. Approved for Compass Curriculum requirements: Inclusiveness (Global/Diversity); Explore-Society, Health and Behavior. GT-SS2.",LEC,O,A,E,501,N,Y,N,,,,Y,D,5,2,0,0,0,0,N,C-GES,10,,EXSTU,NET,,OL,,N,10,1/20/2015,5/16/2015,,501,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
119770,1,2151,C,OL1,CUSPG,CLAS,GES,1990,UGRD,Intro to Human Geography,30448,"A systematic introduction to the broad field of human-land interactions and spatial order. Emphasis is placed on the major themes of geographic inquiryincluding population numbers and distribution, changing resource use, location decisions, settlements and cities, transportation, political units, and a geography of the future. Approved for LAS Social Science area and Global Awareness requirements. Approved for Compass Curriculum requirements: Inclusiveness (Global/Diversity); Explore-Society, Health and Behavior. GT-SS2.",LEC,C,A,E,991,C,Y,N,,,,Y,N,40,50,0,40,3,0,N,C-GES,510,,COSPG,ONLINE,,OL,,N,40,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
122538,1,2151,CEC,501,CUSPG,CLAS,SOC,1110,UGRD,Introduction to Sociology,39958,"General survey of the field of sociology. Sociology as a science; society and culture; social groups; social institutions; social interaction; social change. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. GT-SS3.",LEC,O,A,E,501,N,Y,N,,,,Y,D,5,2,0,0,0,0,N,C-SOC,10,,EXSTU,NET,,OL,,N,75,1/20/2015,5/16/2015,,501,,CREG,1,N,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
122538,1,2151,C,OL2,CUSPG,CLAS,SOC,1110,UGRD,Introduction to Sociology,32261,"General survey of the field of sociology. Sociology as a science; society and culture; social groups; social institutions; social interaction; social change. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. GT-SS3.",LEC,C,A,E,992,N,Y,N,,,,Y,N,30,50,0,30,0,0,N,C-SOC,330,,COSPG,ONLINE,,OL,,N,30,1/20/2015,5/16/2015,,OL2,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
122538,1,2151,C,OL1,CUSPG,CLAS,SOC,1110,UGRD,Introduction to Sociology,31704,"General survey of the field of sociology. Sociology as a science; society and culture; social groups; social institutions; social interaction; social change. Approved for LAS Social Science area requirement. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. GT-SS3.",LEC,C,A,E,991,C,Y,N,,,,Y,N,30,50,0,30,1,0,N,C-SOC,400,,COSPG,ONLINE,,OL,,N,30,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121169,1,2151,C,030,CUSPG,BUSN,MKTG,3000,UGRD,Principles of Marketing,36180,"Analytical survey of issues involved with the development and exchange of goods and services. Takes a marketing management approach in attacking problems related to product planning, channels of distribution, pricing and promotion. Emphasizes the role of marketing in responding to changing environmental conditions. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. Prer., ENGL 1310 and second semester sophomore standing.",REC,O,A,N,9999,N,Y,N,,,,Y,N,25,20,0,5,0,0,N,C-BUSN,60,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,030,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121169,1,2151,C,OL1,CUSPG,BUSN,MKTG,3000,UGRD,Principles of Marketing,31415,"Analytical survey of issues involved with the development and exchange of goods and services. Takes a marketing management approach in attacking problems related to product planning, channels of distribution, pricing and promotion. Emphasizes the role of marketing in responding to changing environmental conditions. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. Prer., ENGL 1310 and second semester sophomore standing.",LEC,O,A,E,991,N,Y,N,,,,Y,N,60,50,0,33,0,0,N,C-BUSN,370,,COSPG,ONLINE,,OL,,N,60,1/20/2015,5/16/2015,,OL1,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121169,1,2151,C,020,CUSPG,BUSN,MKTG,3000,UGRD,Principles of Marketing,31559,"Analytical survey of issues involved with the development and exchange of goods and services. Takes a marketing management approach in attacking problems related to product planning, channels of distribution, pricing and promotion. Emphasizes the role of marketing in responding to changing environmental conditions. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. Prer., ENGL 1310 and second semester sophomore standing.",REC,O,A,N,9999,N,Y,N,,,,Y,N,20,20,0,13,0,0,N,C-BUSN,150,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,020,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
121169,1,2151,C,010,CUSPG,BUSN,MKTG,3000,UGRD,Principles of Marketing,31558,"Analytical survey of issues involved with the development and exchange of goods and services. Takes a marketing management approach in attacking problems related to product planning, channels of distribution, pricing and promotion. Emphasizes the role of marketing in responding to changing environmental conditions. Approved for Compass Curriculum requirement: Explore-Society, Health and Behavior. Prer., ENGL 1310 and second semester sophomore standing.",REC,C,A,N,9999,N,Y,N,,,,Y,N,15,20,0,15,0,0,N,C-BUSN,180,,COSPG,ONLINE,,OL,,N,20,1/20/2015,5/16/2015,,010,,CREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N
125739,1,2151,DMR,E02,CUDEN,PAFF,CRJU,6600,GRAD,Special Topics in Crim Justice,38625,"This highly specialized seminar addresses cutting-edge and emerging developments in the field of criminal justice and provides students and faculty with the opportunity to explore significant themes, issues, and problems from a broad interdisciplinary perspective. Topics vary from semester to semester. Course may be taken for credit more than once, provided subject matter is not repeated. Cross-listed with CRJU 7600.  Max hours: 7 Credits.",SEM,O,A,E,4,N,Y,Y,,,,Y,N,35,99,0,3,0,26,Y,D-PAFF,60,,DC,DC,,OL,,N,35,1/20/2015,5/16/2015,,E02,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-CRJU-6600-SECE02,,,,CANVAS,N
125739,1,2151,DMR,E01,CUDEN,PAFF,CRJU,6600,GRAD,Special Topics in Crim Justice,38624,"This highly specialized seminar addresses cutting-edge and emerging developments in the field of criminal justice and provides students and faculty with the opportunity to explore significant themes, issues, and problems from a broad interdisciplinary perspective. Topics vary from semester to semester. Course may be taken for credit more than once, provided subject matter is not repeated. Cross-listed with CRJU 7600.  Max hours: 7 Credits.",SEM,O,A,E,3,N,Y,Y,,,,Y,N,35,99,0,8,0,8,Y,D-PAFF,90,,DC,DC,,OL,,N,35,1/20/2015,5/16/2015,,E01,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-CRJU-6600-SECE01,,,,CANVAS,N
200331,1,2151,DMR,E01,CUDEN,EDUC,EDUC,7230,GRAD,Org Prfrmnc In Ed Cntxts,34355,"Explores connections between organizational behaviors and outcomes as well as external and internal factors influencing organizational behavior.  The course focuses on how education organizations learn, how they can use that learning to improve performance, and what techniques are available to help understand present performance and affect future performance.  Prereq: permission of instructor.  Max hours: 6 Credits.",SEM,O,A,E,1,N,Y,Y,,,,Y,N,30,0,0,13,0,0,N,D-EDUC,200,,DC,DC,,OL,,N,30,1/20/2015,5/16/2015,,E01,,DREG,1,N,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,XML,CUDEN-EDUC-7230-SECE01,,,,CANVAS,N
